topic,idx,q,a,context,datatype,attitude,group
Gender,12934,Why is discrimination against men in modern China always ignored?,"I think discrimination is two-way. While women are discriminated against, men must also be discriminated against. For example, for the same job, the salary is higher. Isn't this discrimination?",0,2,2,Discrimination against men
Gender,8977,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"Of course it will, and it will be until the men go on maternity leave.",1,2,2,Women's occupation
Gender,14312,How can you tell if a guy is gay?,"After reading so many articles, I feel that I am no longer afraid of others finding out that I am gay, and it is right to come anyway (for example, when someone asks me if I am gay, they laugh in seconds, and then call him sick.",0,0,0,Gay
Gender,6182,Is there bullying of LGBT students in Chinese schools?,"When I was bullied in elementary school, I didn't know I was T.",0,0,0,LGBT
Gender,14201,Does homosexuality really make people feel disgusting?,"Laxatives, I don't feel sick about this, but others don't!",1,1,2,Gay
Gender,13047,Why is a man's body (chastity) less precious than a woman's body (chastity)?,The family is the basic unit of society.,0,0,0,Discrimination against men
Gender,10421,Want to know what it's like to have a stay-at-home wife (housewife) from a male perspective?,"My wife has been a housewife for nearly three years. Yes, she is only a housewife, not a full-time wife. A wife is a wife who does not have to work.",0,0,0,housewife
Gender,12527,"When you know you're LGBTI, what do you do to make yourself better?","I started to wash my face three times a day, started to read poetic books, started to earnestly learn to cook with my mother, started to learn hip-hop, and started to exercise my muscles.",0,0,0,LGBTI
Gender,7613,Is it realistic to ask girls in their 20s to be virtuous?,"Two elements are required: 1) The so-called virtuous, an intuitive reference is the active giving in love and marriage.",0,2,2,Disgust virtuousness
Gender,9001,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,I would like to know what are the expectations of the country and the enterprise for the work engagement of girls after giving birth?,1,0,0,Women's occupation
Gender,12244,"As a sexual minority, do you ever want to cry?","Yes, for example, parents say, if you marry a wife and have someone to accompany you, we will feel at ease.",0,0,0,LGBTI
Gender,11478,"Do girls generally do better than boys in college, and why?","The better the mathematics department, the greater the ratio of males and females. It is not that women are looked down upon, but this phenomenon does exist.",0,2,2,Gender Achievements
Gender,8970,Will the three-child policy make women face more discrimination and pressure in the workplace? How should we respond?,"Yesterday, I saw someone saying that many companies were too scared to recruit women, and there was news that maternity leave would be extended to 3 years.",1,1,2,Women's occupation
Gender,7973,How do lesbians make life after 30 not pathetic?,I'm 23 now. I'm about to turn 24. I'm actually very tangled. My parents are very kind to me and I can't bear to hurt them.,0,0,0,Homosexual
Gender,10939,How to view the growing gender antagonism on Weibo?,"I have always felt that men do not really need women to obtain emotional and sexual satisfaction, and men can fully satisfy themselves.",1,0,0,gender opposition
Gender,12005,What are the workarounds for female sexism?,Let me tell you the answer first: become the number one in the world.,0,0,0,Sexism
Gender,7027,"Why do some girls dislike the word ""virtuous""?","My mother is a very virtuous person, but she also hates being told that she is virtuous, because obviously, praising you for being virtuous = asking you to do more.",0,2,2,Disgust virtuousness
Gender,7081,"Why is it so angry to be called ""virtuous""?","Probably when I was in junior high school, I was deeply poisoned by idol dramas. At that time, girls were all looking for how to scream, unique, noisy, and different (for details, please refer to the female protagonists of early Taiwan idol dramas...",1,0,0,Disgust virtuousness
Gender,14598,What is it like for trans women to pretend to be a boy?,"If I keep pretending to be a normal boy, I might end up depressed and die; taking hormones and having surgery won't eradicate the problem.",0,0,0,Transgender
Gender,6330,"It has always been difficult to accept the LGBT community, even disgusted. I know that this is not right, and I am also highly educated ","Because many lgbts in our country do not focus on the basic human rights, what they pursue is against them.",0,1,2,LGBT
Gender,8538,Is there any way to discern LES?,"A summary of the methods of identifying Ji (I have been on the road of Jian Ji, I finally have a little bit of experience, and I will continue to add it later).",0,0,0,Lesbian
Gender,14358,How can you tell if a guy is gay?,It's hard to tell from the little details.,0,0,0,Gay
Gender,8576,Is there any way to discern LES?,I used to seem to be a double. I don't like boys.,0,0,0,Lesbian
Gender,7065,"Why is it so angry to be called ""virtuous""?","If you insist on calling me ""virtuous"", you can give me money first.",0,1,3,Disgust virtuousness
Gender,14041,Why are gay men more prone to promiscuity?,"Heterosexuals also have a lot of sex, and it is the same risk.",1,0,0,Gay
Gender,10129,How to view highly educated women becoming full-time housewives?,"I, gender female. First of all, make it clear that no matter how hard the housewife complains, your contribution can only be transformed into society through your husband and children.",0,2,3,housewife
Gender,8773,Is there any way to discern LES?,"Ah, I don't know, I'm very panicked, because my friends and my family thought I was a boy-like character since I was a child, and I rarely wear small skirts, but I only recently discovered that I seem to like girls.",1,0,0,Lesbian
Gender,11610,Is sexism serious in China?,very serious! Shown in two details.,1,2,3,Sexism
Gender,6901,"Why do some girls dislike the word ""virtuous""?","After reading the title's question and the answers below, I can only say that this is a slap in the face.",1,0,0,Disgust virtuousness
